评论ID,版本,评论内容,评论时间,点赞数,情感标注,标注理由
53677,2.7,鸡翅膀男孩[嘟嘟],2024-11-22 21:52:32,1,,
46878,2.4,兑换码呢,2024-07-19 21:27:13,1,,
20670,1.5,银枝，你早晚都是我老婆[喜欢][喜欢][喜欢],2023-11-03 20:15:40,0,,
61046,3.1,不管，我舔，我抓，给我摸摸大腿[星星眼][星星眼],2025-02-14 21:41:44,3,,
60579,3.1,小活动真的不多来点吗[惊讶]差分宇宙是大活我知道，但每周都打总会满的啊。。。不要下半全长草啊,2025-02-14 20:28:46,2,,
51576,2.6,芮克先生进不进池你给个准话！！！[喜欢][喜欢]这太帅了服设好精致啊！！疯批爱好者狂喜！！眼睛里是播放键衣服上是胶卷，是大反派的样子！！这2.5我是一点也等不了了！！！！[大哭][大哭][大哭],2024-10-11 20:31:35,8,,
78466,3.5,摩丝密码事42，意思是不是死二是底层逻辑[思考],2025-08-03 10:35:56,1,,
6820,1.1,溜了溜了,2023-05-27 12:00:35,1,,
36191,2.2,知更鸟、人好看、声音好听、歌更好听、,2024-04-26 20:14:27,0,,
53179,2.7,我要超大黑塔,2024-11-22 20:15:03,2,,
89692,3.8,萤宝，终于等到你的剧情！3.8急急急急急急急急急急急急急急！,2025-12-05 20:24:35,5,,
67383,3.3,迷迷继昔涟，白金之星后，又多了一个身份，杀手皇后败者食尘，大胆猜测这一次全军覆没，但是迷迷开了轮回门，绝望重溯（bushi）,2025-05-09 20:25:35,0,,
54525,3.0,我们可以把金羊头劈成牢公，后面换成黄泉，帮助牢公逃离黄泉,2025-01-01 20:52:01,0,,
61789,3.1,这一次只诈骗了一半[大哭],2025-03-04 14:37:55,2,,
78365,3.5,"LEQCWBQ5A28Q
2E8VWBQMCZSC
YWRVFBQ4VZTY",2025-08-03 09:17:00,0,,
45859,2.4,可恶，回家的路上手机没电了，直播只看了一半[大哭],2024-07-19 20:15:43,2,,
101892,4.2,喵帕斯,2026-05-02 02:27:10,0,,
28583,2.0,烧鸡....想到了不好的事情。。。，踏实着的一颗心终于悬起来了[灵魂出窍],2024-01-26 23:30:16,4,,
96747,4.0,官方100张专票的机会能给我求求了，求求了求求了求求了求求了求求求了求求了求求了求求了求求了求求了求求了求求了求求了不然我吊死给你看死,2026-02-15 15:57:01,0,,
9808,1.1,嗨呀某人这就把我拉黑啦，有本事上大号呀，一击脱离算什么🤔,2023-05-30 19:07:24,2,,
4208,1.0,找同车,2023-03-25 06:51:35,2,,
77010,3.5,啊？啊？啊？啊？啊？啊？啊？,2025-08-02 21:39:00,0,,
98113,4.1,地球ol也要星铁fes啊！挤眉弄眼。,2026-03-13 20:12:11,0,,
65549,3.3,"终将升起的烈阳
在黎明升起时坠落",2025-05-09 20:03:19,1,,
52057,2.6,"银狼修改了你的底层代码下个版本你将10连三金。_(银狼 吹泡泡)“不是我不想把概率调更高，可一旦这么做，很容易会被发现，导致封号的。”
























盛会邀约输入以下代码解锁






















CA5WH6R72N",2024-10-11 23:42:02,2,,
62448,3.2,之前老是有黑子说翁法螺丝的剧情与主线没有接连，像是突然断档了一样。看完这次直播，我看黑子还有什么话可以说[滑稽][滑稽][滑稽],2025-03-28 20:20:44,3,,
57571,3.0,[蹲蹲][蹲蹲][蹲蹲],2025-01-02 01:21:23,0,,
89966,3.8,记忆是蒙德开场白，所以在皮诺康尼的剧情结束以后，星穹列车将开往提瓦特大陆，在蒙德继续开拓的篇章,2025-12-05 20:45:24,1,,
103200,4.3,哪句是阮梅说的啊,2026-05-22 20:05:52,1,,
79562,3.6,好好好,2025-09-12 20:01:30,0,,
60364,3.1,搞不懂制作组现在的制作思路了，这是准备梭哈主线体验了？[尴尬],2025-02-14 20:22:33,2,,
52528,2.7,第66,2024-11-22 19:45:42,0,,
70247,3.4,这数字是什么情况，感觉是关键信息,2025-06-20 20:06:05,2648,,
99382,4.2,[疑惑],2026-04-10 20:30:34,0,,
51837,2.6,如果是联动有线，那大概可以冲，在老本行上水胖应该还是比较靠谱的。tws的话，最好观望一下看看评价。(本人HiFi佬，手持水月雨blessing3和乐园）[吃瓜],2024-10-11 21:28:30,2,,
102244,4.3,基本确定了，周本是归寂,2026-05-22 19:56:43,1,,
79662,3.6,太好了，前排,2025-09-12 20:02:42,0,,
48153,2.5,所以椒丘是彻底下线了吗，连pv都没人[笑哭],2024-08-30 20:07:43,41,,
89515,3.8,萤宝要给自己塞星核？这下星核精要变两个了？[笑哭],2025-12-05 20:18:41,0,,
23474,1.6,很喜欢崩铁玩家的一句话[脱单doge],2023-12-15 20:31:02,0,,
15841,1.3,饮月符玄不歪玩到关服,2023-08-18 20:10:44,1,,
43195,2.3,流萤变身小人太可爱了，又可爱又帅还有点憨憨的。[星星眼][星星眼],2024-06-08 12:55:20,1,,
100181,4.2,阿刃！！,2026-04-10 20:47:31,0,,
104194,4.3,千冶刃会加入货币战争吗,2026-05-25 13:28:00,3,,
55332,3.0,一无所有，或者，赢下所有！,2025-01-01 21:07:55,1,,
32098,2.1,"ESHY7TKULPQQ
STGGPTJC4NQ4
QTGYNTKDLPQG兑换码兄弟们[脱单doge]",2024-03-16 20:29:49,7,,
61595,3.1,我有个猜测，会不会第三重命途是终末，盗火者就是未来的白厄，而未来的白厄实际上是终末的令使，白厄因为故乡的毁灭而走上创世之路，而创世之路注定是一场不归路，并且自己才是导致自己的故乡毁灭的元凶，未来的白厄不想自己走上创世之路并且想回溯时间复活昔日的好友，所以从未来来阻止现役黄金裔夺取泰坦的火种，走出另一条不夺取火种的创世之路。,2025-02-16 11:07:52,1,,
92109,4.0,没有op么[大哭][大哭][大哭],2026-02-06 20:31:40,0,,
8241,1.1,小保底抽到镜流，我玩到关服。[给心心],2023-05-27 13:04:38,0,,
26944,2.0,我决定了，把原神的米给星铁了，星铁正当盛世，充些梦华又何妨[doge]（祝弔原神挂零）,2024-01-26 21:00:49,2,,
104256,4.3,原来归寂和隆介的配音不是同一个，听着好像,2026-06-04 01:23:52,0,,
22145,1.6,卧槽，评论都炸了,2023-12-15 20:20:27,0,,
49383,2.5,搞笑了，我把2.5记成2.4了，刚看到的时候还在想直播过的东西怎么又直播一遍[笑哭],2024-08-30 20:51:51,0,,
74106,3.4,？？？在翁法罗斯打圣杯战争？？？我高低下回来去看看,2025-06-21 09:13:58,1,,
20142,1.5,在看直播，怎么突然发视频[doge],2023-11-03 20:01:58,269,,
98851,4.1,永久成为欢愉星神，所以说最终的胜者不会是要变成啊哈的一部分吧,2026-03-13 22:37:46,3,,
80765,3.6,丹恒和帕姆是我永远的兄弟！！！[大哭],2025-09-12 20:10:34,1,,
65431,3.3,又到了我最喜欢的闭嘴环节[doge],2025-05-09 20:01:39,0,,
32685,2.1,非常好的30抽这使我想快速卸载原神[辣眼睛],2024-03-16 20:59:31,5,,
17744,1.3,嗷~~呜🐉，嗷呜🐉↓，嗷，嗷呜🐉↓，嗷呜呜🐉↓，嗷呜嗷呜🐉，嗷呜嗷呜嗷呜呜🐉，嗷呜↑嗷~嗷呜呜，嗷嗷~呜🐉↓，嗷嗷呜呜🐉↑，嗷~嗷呜呜🐉↓，嗷呜↑嗷呜↑嗷~~~呜🐉↓，嗷呜🐉↓嗷呜呜🐉↓↓，嗷呜🐉嗷呜呜呜🐉↑，嗷~嗷~嗷~~嗷呜🐉↑↑，嗷呜呜↓↓，嗷呜🐉↓，嗷嗷嗷🐉，呜呜呜🐉，嗷呜🐉，嗷呜嗷呜嗷呜🐉↑，嗷~呜🐉↑↑，嗷~~呜🐉↑↑↑，嗷~~~~呜~~~~🐉↑↑↑↑。,2023-08-20 03:38:34,0,,
19840,1.4,话说有没有同志知道镜流的bgm是什么啊,2023-09-30 14:20:17,2,,
78124,3.5,担心小三月黑化不再回列车的，你们是忘了鹅口中那群既菜又爱作死的忆庭内部派别？小三月明显是被附身的样子啊[笑哭],2025-08-03 01:48:49,0,,
22562,1.6,牛逼,2023-12-15 20:25:11,0,,
69715,3.4,"为什么白厄会没由来地讨厌风堇？
因为他是终将“生气地猎羊”。[微笑]",2025-06-20 20:00:30,498,,
95537,4.0,好好好[25年度表情包_凹],2026-02-06 22:06:56,0,,
14809,1.3,"我的丹p美德：
忠诚：我只看丹恒洗澡
积极：今天能看丹恒洗澡吗
勤奋：今天能看丹恒洗澡吗
坚韧：今天能看丹恒洗澡吗
乐观：明天看丹恒也可以
礼貌：请问现在能看丹恒洗澡吗
勇气：我要看丹恒的1080p全方位洗澡
慷慨：丹恒十块钱洗澡给我看",2023-08-18 20:03:01,1,,
41778,2.3,"椒丘=不吃清汤不吃香菜
我—不吃清汤，不吃香菜
懂了！
我=椒丘！
原来我是个粉毛狐狸[大笑]",2024-06-07 20:24:52,2,,
20419,1.5,景元不是在加班就是在加班的路上啊[雪狐桑-主题表情_启动],2023-11-03 20:06:02,0,,
69184,3.3,CACDFG7NVN 可互助,2025-05-10 20:57:41,0,,
70165,3.4,列文虎克，两个白毛[滑稽],2025-06-20 20:04:58,0,,
11684,1.2,晚看了十分钟，我在等你发回放！！我要看阿刃！！,2023-07-08 20:13:39,1,,
62,1.0,[星星眼],2023-03-24 22:50:39,1,,
71920,3.4,我那么大个丹恒呢[大哭],2025-06-20 20:37:39,0,,
100153,4.2,我现在就要玩到4.2[兔兔岛_睡觉],2026-04-10 20:46:45,0,,
49506,2.5,"反击云花霍缺鸟
Dot卡阮霍缺鹅
云和卡都有专武，我应该先补谁啊",2024-08-30 21:23:02,0,,
21517,1.5,崩铁启动[打call],2023-11-04 11:27:45,0,,
36328,2.2,要变身了，萤宝,2024-04-26 20:16:01,1,,
37732,2.2,我好奇，到底啥时候能体验到剧情？这次剧情不会又出来个沙金，让我两三个星期过不去吧？,2024-04-26 21:32:50,0,,
2001,1.0,哪个家人和我一个车厢？互关一下[打call],2023-03-24 23:14:19,2,,
95560,4.0,15年前的胜利者是谁呢？,2026-02-06 22:11:01,0,,
32194,2.1,我去，雷之律者,2024-03-16 20:39:31,0,,
97721,4.1,"CE4K7KEYCUPQ
FXLKNKWHVURC
GEL37KXHDU9G",2026-03-13 20:08:15,1,,
82362,3.6,急急急快端上来,2025-09-13 18:28:15,1,,
93758,4.0,秒赤,2026-02-06 20:37:22,0,,
30668,2.0,睡不着了 兄弟们 太痛了[大哭][大哭],2024-02-07 03:29:11,7,,
76980,3.5,话说要3.5了吗我的联动活动还没做呐,2025-08-02 21:36:15,0,,
82620,3.7,"∕￣￣￣￣￣￣ˉ￣￣￣￣￣￣￣￣￣\
 ♪ 祝点赞看直播的开拓者昔涟不歪 ~ ♪♪
     
  ♪星星划过的时候，要记得许愿哦♪♪
\＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿_/
                    〇
                       ○
                            °IP：翁法罗斯",2025-10-24 20:15:14,1987,,
83065,3.7,酷狗又开始到处漂泊喽[汤圆]什么时候能修一下背后剑魔和发工资啊[喜极而泣],2025-10-24 20:16:39,33,,
75357,3.5,好短啊[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭],2025-08-02 20:46:43,0,,
35644,2.2,记忆是梦的开场白，忘却是梦的谢幕礼。,2024-04-26 20:09:46,1,,
42194,2.3,我说他们关系没那么差吧，还会合作出模拟宇宙（非cp向发言，毕竟世界不是只有爱情，嘛这两位说是朋友感觉也谈不上，只是觉得关系没那么差哈哈哈哈哈哈哈）,2024-06-07 20:48:22,0,,
88807,3.8,所以。流萤拿的是凯瑞甘的剧本？,2025-12-05 20:06:27,110,,
79976,3.6,KW85H8XW9TGG,2025-09-12 20:04:53,1,,
22556,1.6,知识理应共享！！真理永驻！真门！,2023-12-15 20:25:04,1,,
17302,1.3,哈哈哈我要开学哈哈哈哈哈不过是赶不上饮月赶不上符玄赶不上模拟宇宙赶不上经营赶不上委托罢了我真的一点也不伤心呜呜呜呜[大哭]以后还能复刻吗，我本来有八十抽，结果妈妈全要了[保卫萝卜_哭哭],2023-08-18 23:16:09,0,,
99095,4.1,怎么宣发被压下去了？,2026-03-14 11:45:25,0,,
75959,3.5,"《英雄未死之前》
《英雄们的葬礼》[doge_金箍]",2025-08-02 20:53:55,0,,
70787,3.4,"AFQVXBRLQLFU
BERCXBQ49LXY
QW9VXBRM9LEL",2025-06-20 20:21:54,5,,
14049,1.2,许愿饮月君，还有有没有大佬能告诉我饮月君最佳命座是什么,2023-08-02 08:37:51,0,,
100310,4.2,动漫是讲主角在星核猎手的故事？就是不知道今年能不能吃上[星星眼],2026-04-10 20:51:10,0,,
51198,2.6,他宝贝的怎么这么硬核啊，我还是去当果肉吧[琉晶之礼_被打],2024-10-11 20:14:45,0,,
88400,3.8,加油，希望下次你游前瞻不要比绝区零还短[给心心],2025-12-05 20:03:46,0,,
25765,2.0,我tm来辣！,2024-01-26 20:46:00,0,,
46252,2.4,cool,2024-07-19 20:24:16,1,,
102427,4.3,我敲，难得抢到前排[doge],2026-05-22 19:57:50,1,,
18222,1.4,这次官方用了男主，所以不要在计较官方选谁了,2023-09-29 20:08:16,85,,
68473,3.3,跪求别刀遐蝶[大哭][大哭],2025-05-09 23:21:00,0,,
97495,4.1,欢愉加油！崩铁加油！一定要肘过终末地呀！,2026-03-13 20:07:15,49,,
97157,4.1,刚刚,2026-03-13 20:06:04,0,,
48781,2.5,我下意识以为  我将  扭转万象！,2024-08-30 20:18:01,0,,
77999,3.5,预测3.5有个断章点是刻律自尽[吃瓜],2025-08-03 00:38:03,0,,
80676,3.6,"KW85H8XW9TGG

HWQLG8XXRSY4

6WRLG8EEQBZQ",2025-09-12 20:09:45,2,,
80136,3.6,新活动这是完全燃烧流萤开boss萨姆大招？,2025-09-12 20:05:50,0,,
98889,4.1,……,2026-03-13 23:07:24,1,,
21865,1.5,银枝我等你，大家都有好运气[脱单doge],2023-11-28 00:23:39,0,,
16850,1.3,看看崩铁的直播间，只能说原神背负太多,2023-08-18 21:15:45,1,,
5513,1.0,哎嘿嘿，姬子！！,2023-03-25 15:07:54,1,,
92709,4.0,众所周知，疯疯癫癫的乐子人刀起来最容易了[崩坏：星穹铁道_打招呼],2026-02-06 20:33:03,1,,
80405,3.6,最无语的一集[无语],2025-09-12 20:07:44,1,,
31584,2.1,你你你你你你你…你是！,2024-03-16 20:08:41,3,,
26880,2.0,看到烧鸡老师瞬间心肺骤停，上一次见到他还是上一次，后遗症是让我每次看到那个粉色头发的女孩子就会水元素充盈,2024-01-26 20:59:15,3,,
67332,3.3,那我问你老师我们家黄金裔怎么都不说话了呀,2025-05-09 20:23:55,1,,
49989,2.5,首先宇宙级叠甲，没有任何拉踩的想法，单纯2.5PV看完，觉得同为令使，飞霄整体呈现的压迫感不如黄泉，当时匹诺康尼剧情黄泉登场那一刀是真的给到我一种星神之下她无敌的既视感。,2024-08-31 16:11:39,14,,
54377,3.0,HSR3DAWEIDELIWU,2025-01-01 20:50:58,0,,
48937,2.5,啊啊啊镜流,2024-08-30 20:20:33,0,,
56092,3.0,"不算幸运巨星，抽的数学期望是735+100星琼，不抽是700+100星琼，赌徒们开始你们的豪赌吧【旺柴】
抽奖星琼数概率统计如下：
350 47.83%
900 37.20%
1450 12.40%
2000 2.30%
2550 0.26%
3100 0.017%
3650 0.00063%
4200 0.00001%",2025-01-01 21:46:18,1,,
97869,4.1,鸭鸭围观,2026-03-13 20:09:17,0,,
49625,2.5,风耀：超兽～武装！为战而生，至死方休！[doge_金箍],2024-08-30 22:17:48,0,,
26369,2.0,无敌前瞻，碾压往届,2024-01-26 20:49:48,0,,
73991,3.4,我真的好想明天就是7月2号[大笑],2025-06-21 05:28:05,1,,
48612,2.5,"4VLRRRRUEEEC
WU48998VWFXG
2D5RR98VXXXL",2024-08-30 20:15:44,1,,
24044,1.6,什么叫遥遥领先，某二字手游做得到吗,2023-12-15 21:16:03,4,,
43580,2.3,听说我老婆出了，连夜把这玩意下了回来[doge],2024-06-20 21:58:06,2,,
44598,2.4,太秀了！！！！！FATE,2024-07-19 20:07:58,0,,
8214,1.1,看剑看剑继续看剑[doge],2023-05-27 13:00:17,0,,
43239,2.3,为什么改成点燃星海了,2024-06-08 17:07:43,0,,
60805,3.1,不是，现在角色同行剧情呢？,2025-02-14 20:46:13,4,,
26099,2.0,我宣布20＞10+一年支持与陪伴[傲娇][傲娇][脱单doge],2024-01-26 20:47:34,4,,
75205,3.5,"白厄立绘上的翁法罗斯语：
“ Did you see? Amphoreus has ushered in the dawn”
↓
""看呐！翁法罗斯的指尖已染上破晓的猩红，它将最后一次掀起夜的残袍——银河倾泻的刹那，我看见无数未抵达黎明的亡魂，在星光中熔铸成永恒的碑文。这鎏金的晨曦，是救世主用陨落的星辰，为长夜刻下的墓志铭！""",2025-08-02 20:45:56,173,,
74956,3.4,20抽0+1，白厄跟专武都是十抽就来了，我爱他[喜欢],2025-07-02 11:15:18,0,,
8544,1.1,"我还蛮想继续看一看模拟宇宙后续任务的，就是跟黑塔和她的合伙人聊聊天，再继续邂逅星神被星神以各种方式抹去啥的。一开始做这任务就蛮喜欢的。
估摸后面开新图之后，拓展世界观会更新模拟宇宙？事件啥的也可以更新，要是能顺带更个各个宇宙独立剧情之类就更好了（开始做梦）。总之想在模拟宇宙看点短篇小说",2023-05-27 14:13:49,3,,
61384,3.1,缇宝乘着西风，所以她们一定是西风骑上吧[doge][doge][doge],2025-02-15 03:41:35,0,,
48159,2.5,孩子们，我看到了镜流，不会是预告骗吧[笑哭],2024-08-30 20:07:59,0,,
8020,1.1,哇，连剧情都做不出来了呀,2023-05-27 12:37:57,1,,
61121,3.1,那刻夏……说话了吗？,2025-02-14 22:19:17,0,,
89026,3.8,what can i say?,2025-12-05 20:08:51,0,,
70320,3.4,水手服，感觉以后会出周边cos,2025-06-20 20:07:29,0,,
42485,2.3,我咧个小女友卡啊,2024-06-07 21:56:20,0,,
23015,1.6,义父,2023-12-15 20:27:50,0,,
53705,2.7,喜欢星期日的看到热评第一条两眼一黑，服了,2024-11-22 22:09:12,8,,
45730,2.4,老铁我想问问这是啥意思[辣眼睛],2024-07-19 20:13:59,0,,
102187,4.3,10分钟。,2026-05-22 19:56:02,1,,
77781,3.5,这么一看dy环境还好些，这评论区已经成战场了[吃瓜],2025-08-02 23:30:35,1,,
89238,3.8,呱！俺不要回去啊！！！俺的流萤！！俺的花火！！新的旧的老的幼的，全要再被刀啊！！！,2025-12-05 20:11:52,0,,
60222,3.1,补偿是没有的。反正玩家都是 愿赌服输,2025-02-14 20:19:39,4,,
59117,3.0,CAFSHHWRMN,2025-01-16 01:45:13,0,,
57731,3.0,我米家4开已经都究极非酋3年多了 莫不是当这次的垫子（,2025-01-02 02:53:01,0,,
30584,2.0,轻松？快乐？阳光？[微笑],2024-02-07 00:21:48,4,,
83399,3.7,看到这个可爱的昔涟的祝各位开拓者们3.7卡池能次次欧,2025-10-24 20:18:15,0,,
99432,4.2,[doge],2026-04-10 20:30:54,0,,
50417,2.6,新版本：蕉忍疾风传！,2024-10-11 20:03:15,1,,
33787,2.1,所以签到送二十抽的话就没有巡星之礼的十抽了，是吗[思考],2024-03-16 22:20:20,0,,
39677,2.3,翡翠：登录就送10抽,2024-06-07 20:01:23,0,,
18716,1.4,穹可梦大师，我当定了[doge],2023-09-29 20:19:38,1,,
19849,1.4,云五速速解绑,2023-09-30 15:15:10,1,,
5306,1.0,6105,2023-03-25 12:59:44,1,,
48471,2.5,"直播间在逃人员
↓[doge]",2024-08-30 20:14:10,1,,
59475,3.1,哈基万 你这家伙……,2025-02-14 20:03:33,2,,
57406,3.0,黑潮之下，你们还不明白吗[大哭](bushi),2025-01-02 00:36:14,0,,
51294,2.6,今天过生日，可以给一句生日快乐吗꒰ *•ɷ•* ꒱,2024-10-11 20:17:23,10,,
6864,1.1,刚刚,2023-05-27 12:00:44,0,,
28968,2.0,不得不说，没有对比就没有伤害，这次前瞻，我给满分,2024-01-27 01:20:23,3,,
38000,2.2,丹恒果然来救我了，他爱我，他心里有我，丹恒老师你真好,2024-04-26 22:20:51,0,,
50634,2.6,NVXA84D68HXC,2024-10-11 20:07:25,1,,
84349,3.7,"昔涟~等我，我来接你回家啦♥

APP复制最后一位有个看不见的空格
国服兑换码：
lfkhrshefhu4
swkgrtzwwyuq
cxjzrsgexzwc
国际服兑换码
ytkqge27h57t
nbj8hejnz5nf
ut38zejpy573
使用方法：手机菜单-右上角三个点-兑换码
UP池子：
版本池子：昔涟
池子1：风堇+遐蝶+缇宝+貊泽+玲可+佩拉
池子2：白厄+赛飞儿+万敌+貊泽+玲可+佩拉
有帮助的话还请，点个赞。支持一下！崩坏星穹铁道⇆2025年的8月13日开始肝的。
零氪攒满命昔涟的第67天10月18号。
『已攒520抽』
加上记录里的40抽，就一共560抽啦。
我们终将重逢。但不用急，昔涟。我有足够的时间来等你。
「爱莉希雅从未离开」",2025-10-24 20:28:55,1,,
